[Header]
TITLE,ML_PPMS_20200818_2_MKS-Bi2WO6-oxidized LDFZ xtal_4.99 mg-HC-2-300K_0T.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.99,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
20030610.11,,5905,,180.769,0.056,9.4E-6,181.75729,1.7918318,1020.2938,4.411,5279.5278,2.896,6299.8216,3.326,0.44205075,44.114551,,,,,1,,,,0.00014280598,137.48065,33035.713,5.6134958,0
20030991.5,,5905,,180.768,0.056,9.3E-6,181.75056,1.766342,1013.3848,4.559,5279.4409,2.896,6292.8258,3.52,1.0664759,44.186656,,,,,1,,,,0.00014241462,132.34365,33033.265,5.5756905,0
20031789.88,,5905,,183.332,0.056,9.3E-6,184.27466,1.797212,1040.3528,4.87,5384.2766,2.976,6424.6295,4.87,0.30854886,45.517937,0.84752026,87.856801,,,1,,,,0.0001416663,132.55997,33957.15,5.6456641,0
20032135.5,,5905,,183.333,0.056,9.3E-6,184.32986,1.8087259,1037.6584,4.548,5386.5076,2.978,6424.166,3.437,0.096343374,44.434951,,,,,1,,,,0.00014457462,136.55381,33977.497,5.6293558,0
20032471.98,,5905,,183.334,0.056,9.4E-6,184.33541,1.7858139,1034.2349,4.462,5386.7868,2.978,6421.0217,3.323,0.078138796,44.181151,,,,,1,,,,0.00014533396,133.30485,33979.544,5.6106142,0
20033269.58,,5905,,185.897,0.056,9.3E-6,186.85689,1.8173227,1047.9995,5.295,5491.1186,3.053,6539.1182,5.295,0.18319119,45.395917,0.67849344,89.95194,,,1,,,,0.00014446598,132.54345,34915.498,5.6085678,0
20033614,,5905,,185.898,0.056,9.3E-6,186.90866,1.8272009,1030.7011,4.666,5493.2872,3.054,6523.9883,3.528,0.087011684,44.352582,,,,,1,,,,0.00014709376,136.18775,34934.847,5.5144641,0
20033951.61,,5905,,185.897,0.056,9.3E-6,186.91492,1.8059327,1022.7795,4.558,5493.6042,3.055,6516.3837,3.384,0.064884872,44.119824,,,,,1,,,,0.00014769741,133.05775,34937.188,5.4718986,0
20034705.55,,5905,,188.461,0.056,9.2E-6,189.4207,1.8379195,1062.9026,6.003,5597.1512,3.126,6660.0538,6.003,0.25698445,45.991116,1.0456119,85.395408,,,1,,,,0.00014545728,132.35947,35880.2,5.611333,0
20035053.67,,5905,,188.463,0.056,9.4E-6,189.49453,1.8608478,1035.6202,4.456,5599.9192,3.128,6635.5394,3.174,0.070868513,44.484934,,,,,1,,,,0.00014916375,137.97335,35908.176,5.4651722,0
20035390.89,,5905,,188.463,0.056,9.2E-6,189.49674,1.8284797,1026.74,4.73,5600.1224,3.128,6626.8624,3.548,0.10192656,44.129319,,,,,1,,,,0.00015016915,133.4548,35909.014,5.4182464,0
20036140.41,,5905,,191.027,0.056,9.3E-6,191.99949,1.8552166,1068.1572,6.19,5703.0639,3.198,6771.2211,6.19,0.24195564,45.92095,1.060318,85.081583,,,1,,,,0.00014811253,132.38796,36863.805,5.5633336,0
20036486.86,,5905,,191.027,0.056,9.3E-6,192.07385,1.8728888,1052.996,5.149,5705.8597,3.2,6758.8557,4.034,0.22915123,44.350405,,,,,1,,,,0.00015239671,137.76285,36892.364,5.4822456,0
20036824.03,,5905,,191.028,0.056,9.2E-6,192.07513,1.8455648,1033.0079,4.829,5706.0127,3.2,6739.0206,3.616,0.080336182,44.152817,,,,,1,,,,0.00015262946,133.05122,36892.855,5.3781449,0
20037625.25,,5905,,193.589,0.056,9.3E-6,194.59491,1.8730512,1074.7226,5.513,5809.0372,3.27,6883.7598,5.513,0.23829184,45.643849,0.91010025,86.768525,,,1,,,,0.00015138664,132.45845,37867.18,5.5228711,0
20037972.05,,5905,,193.591,0.056,9.4E-6,194.65769,1.8877746,1072.1227,5.183,5811.4591,3.271,6883.5818,4.02,0.22629245,44.543017,,,,,1,,,,0.00015453784,136.93155,37891.615,5.5077337,0
20038356.89,,5905,,193.593,0.056,9.4E-6,194.66045,1.8751236,1062.0237,5.378,5811.7749,3.271,6873.7986,4.268,0.65234189,44.714609,,,,,1,,,,0.00015372601,133.62905,37892.689,5.4557756,0
20039161.56,,5905,,196.157,0.056,9.2E-6,197.1879,1.9149006,1070.3558,5.454,5914.3024,3.342,6984.6582,5.454,0.22254017,45.842384,0.7371449,88.915811,,,1,,,,0.0001528158,134.14383,38883.067,5.4281007,0
20039508.17,,5905,,196.155,0.056,9.4E-6,197.24471,1.9205756,1055.0781,4.913,5916.6389,3.343,6971.717,3.6,0.095958982,44.692482,,,,,1,,,,0.00015599306,137.52715,38905.474,5.3490817,0
20039895.14,,5905,,196.153,0.056,9.4E-6,197.24364,1.9014274,1060.7611,4.889,5916.7069,3.343,6977.468,3.567,0.82380383,44.731695,,,,,1,,,,0.00015598488,134.07744,38905.054,5.377923,0
20040654.31,,5905,,198.719,0.056,9.3E-6,199.75556,1.9361815,1094.4433,6.267,6018.2508,3.414,7112.6941,6.267,0.24664159,46.424823,1.1069885,84.403025,,,1,,,,0.00015389563,134.19509,39902.283,5.478913,0
20041005.64,,5905,,198.717,0.056,9.2E-6,199.82447,1.9554527,1067.8032,5.383,6020.7718,3.416,7088.5751,4.161,0.20763994,44.871228,,,,,1,,,,0.00015797596,139.27447,39929.821,5.343706,0
20041346.33,,5905,,198.718,0.056,9.3E-6,199.82599,1.924557,1061.0247,4.804,6020.9803,3.416,7082.005,3.378,0.068924901,44.672518,,,,,1,,,,0.00015853158,134.61368,39930.425,5.3097432,0
20042148.53,,5905,,201.285,0.056,9.2E-6,202.34698,1.9575226,1081.0563,5.451,6121.9565,3.486,7203.0128,5.451,0.19067798,45.880336,0.76041446,88.439971,,,1,,,,0.00015746569,134.01755,40944.302,5.3425867,0
20042496.2,,5905,,201.284,0.056,9.4E-6,202.39883,1.9652617,1069.5484,4.901,6124.063,3.487,7193.6114,3.444,0.12161867,44.768936,,,,,1,,,,0.0001606831,137.64101,40965.287,5.2843606,0
20042883.48,,5905,,201.283,0.056,9.3E-6,202.40029,1.9480322,1067.9969,4.866,6124.2452,3.487,7192.2421,3.394,0.68093347,44.838097,,,,,1,,,,0.00016040471,134.30681,40965.878,5.2766572,0
20043645.34,,5905,,203.843,0.056,9.2E-6,204.91268,1.9771676,1109.2189,6.762,6224.2513,3.554,7333.4702,6.762,0.19128448,46.240933,1.0398758,84.988819,,,1,,,,0.00015924826,134.51429,41989.204,5.4131296,0
20044044.25,,5905,,203.841,0.056,9.3E-6,204.9787,1.9973581,1083.2505,5.337,6226.7411,3.556,7309.9916,3.98,0.99123526,44.992366,,,,,1,,,,0.00016247182,138.7228,42016.266,5.2846978,0
20044387.83,,5905,,203.845,0.056,9.4E-6,204.98032,1.9723849,1075.0126,5.03,6226.8692,3.556,7301.8819,3.558,0.066178666,44.821431,,,,,1,,,,0.0001629105,134.9771,42016.932,5.2444676,0
20045145.23,,5905,,206.412,0.056,9.4E-6,207.48692,2.0029943,1095.1816,6.12,6325.7922,3.618,7420.9738,6.12,0.22991995,46.012786,0.90878224,86.347887,,,1,,,,0.00016184729,134.46429,43050.822,5.2783162,0
20045493.72,,5905,,206.413,0.056,9.4E-6,207.54578,2.0126692,1081.5379,4.99,6328.0061,3.619,7409.544,3.435,0.16554339,44.836981,,,,,1,,,,0.00016525519,138.03836,43075.253,5.2110811,0
20045833.41,,5905,,206.41,0.056,9.3E-6,207.54926,1.9890256,1083.1075,4.852,6328.2773,3.619,7411.3848,3.232,0.039695557,44.740498,,,,,1,,,,0.00016565271,134.51094,43076.694,5.2185563,0
20046588.33,,5905,,208.974,0.056,9.4E-6,210.05666,2.022718,1108.3459,6.799,6426.3404,3.675,7534.6864,6.799,0.17931505,46.148071,0.94513622,85.87891,,,1,,,,0.00016386507,134.22149,44123.8,5.2764142,0
20046936.78,,5905,,208.974,0.056,9.3E-6,210.12195,2.0390717,1088.2755,4.767,6428.7673,3.676,7517.0428,3.034,0.051903358,44.85164,,,,,1,,,,0.00016759795,138.44421,44151.233,5.1792567,0
20047323.7,,5905,,208.974,0.056,9.2E-6,210.1486,2.0678525,1074.9809,3.819,6429.0089,3.676,7503.9898,3.819,0.82215086,44.86932,0.00057364773,99.989584,,,1,,,,0.00016724135,134.55492,44162.435,5.1153371,0
20048084.61,,5905,,211.539,0.056,9.4E-6,212.63776,2.0462656,1120.1331,6.085,6526.3118,3.724,7646.4449,6.085,0.23205018,46.081361,0.95579582,85.681888,,,1,,,,0.00016654127,134.60796,45214.819,5.2677993,0
20048432.61,,5905,,211.537,0.056,9.3E-6,212.71488,2.0917495,1105.5581,4.632,6528.6741,3.725,7634.2322,4.632,0.074608134,45.167538,0.38631108,93.522287,,,1,,,,0.00016926797,138.24408,45247.618,5.197371,0
20048822.47,,5905,,211.537,0.056,9.3E-6,212.70382,2.0411022,1095.4779,5.201,6528.8358,3.725,7624.3137,3.63,0.91998064,44.748251,,,,,1,,,,0.00017038238,135.50261,45242.917,5.1502503,0
20049578.22,,5905,,214.103,0.056,9.3E-6,215.21255,2.0659489,1124.8644,6.786,6625.011,3.762,7749.8754,6.786,0.19794385,46.126964,1.0266611,84.689732,,,1,,,,0.00016866634,134.24475,46316.443,5.2267602,0
20049926.11,,5905,,214.105,0.056,9.2E-6,215.27621,2.0780144,1129.8293,5.589,6627.2986,3.763,7757.1279,4.133,0.07108801,44.931972,,,,,1,,,,0.00017264161,138.38089,46343.846,5.2482777,0
20050312.98,,5905,,214.105,0.056,9.3E-6,215.27689,2.0581179,1111.3336,4.936,6627.4145,3.763,7738.7481,3.194,0.15570054,44.817837,,,,,1,,,,0.00017267116,134.79592,46344.141,5.162345,0
20051069.22,,5905,,216.666,0.056,9.4E-6,217.78891,2.0918311,1120.3808,6.73,6722.6186,3.788,7842.9994,6.73,0.19183958,46.011943,1.0339381,84.392442,,,1,,,,0.00017111387,134.45351,47432.009,5.1443429,0
20051415.75,,5905,,216.667,0.056,9.4E-6,217.86841,2.1386802,1113.2267,4.776,6724.919,3.788,7838.1457,4.776,0.056099808,44.993509,0.33703246,94.195117,,,1,,,,0.00017442434,138.03583,47466.643,5.109629,0
20051805.3,,5905,,216.668,0.056,9.4E-6,217.85608,2.082498,1125.8537,5.701,6725.1214,3.788,7850.9751,4.26,0.53131679,44.874141,,,,,1,,,,0.00017495544,134.98053,47461.272,5.1678785,0
20052561.55,,5905,,219.234,0.056,9.3E-6,220.37212,2.1176455,1147.0072,5.697,6819.3002,3.799,7966.3074,5.697,0.33975428,46.148514,0.93709199,85.769789,,,1,,,,0.00017322936,134.62242,48563.87,5.2048654,0
20052959.48,,5905,,219.232,0.056,9.3E-6,220.43242,2.1270609,1137.041,5.654,6821.4114,3.8,7958.4524,4.187,9.6696457,44.855373,,,,,1,,,,0.00017742473,138.44554,48590.452,5.1582295,0
20053346.36,,5905,,219.231,0.056,9.3E-6,220.43522,2.0988106,1135.9348,5.904,6821.6306,3.8,7957.5654,4.519,1.3245835,44.692025,,,,,1,,,,0.00017805336,134.56612,48591.685,5.1531458,0
20054100.84,,5905,,221.795,0.056,9.4E-6,222.95493,2.1332436,1159.0456,6.38,6914.692,3.799,8073.7375,6.38,0.24588874,45.937372,0.94923696,85.523644,,,1,,,,0.00017638141,134.07608,49708.9,5.1985644,0
20054447.45,,5905,,221.794,0.056,9.3E-6,223.01214,2.1459056,1152.1005,5.773,6916.7539,3.799,8068.8544,4.347,0.089963908,44.857333,,,,,1,,,,0.00017987816,137.81211,49734.413,5.1660887,0
20054833.28,,5905,,221.798,0.056,9.4E-6,223.01162,2.1266626,1130.3605,5.093,6916.8134,3.799,8047.1739,3.392,0.39065058,44.644748,,,,,1,,,,0.00018024906,134.572,49734.182,5.068617,0
20055588.63,,5905,,224.359,0.056,9.2E-6,225.53229,2.1532649,1172.94,5.642,7008.6448,3.792,8181.5848,5.642,0.32942372,45.77865,0.90652768,86.033084,,,1,,,,0.00017932895,133.93424,50864.815,5.200763,0
20055936.5,,5905,,224.362,0.056,9.4E-6,225.59315,2.1675673,1151.0366,5.193,7010.8313,3.791,8161.8679,3.548,0.053171075,44.684315,,,,,1,,,,0.00018265622,137.33595,50892.271,5.1022673,0
20056322.56,,5905,,224.359,0.056,9.3E-6,225.59059,2.1428832,1138.2964,4.896,7010.8062,3.791,8149.1026,3.098,5.6096049,44.494739,,,,,1,,,,0.00018314755,134.05294,50891.113,5.0458508,0
20057073.25,,5905,,226.924,0.056,9.3E-6,228.11227,2.1522379,1183.5774,10.28,7101.6724,3.781,8285.2498,9.562,0.27167211,45.200265,,,,,1,,,,0.00018330091,133.48422,52035.206,5.188574,0
20057413.86,,5905,,226.924,0.056,9.3E-6,228.16333,2.1791611,1159.6468,5.983,7103.3753,3.781,8263.0221,4.636,0.071021346,44.667528,,,,,1,,,,0.00018498947,135.6008,52058.505,5.0825291,0
20057798.83,,5905,,226.93,0.056,9.4E-6,228.16767,2.1671873,1154.5829,5.079,7103.5386,3.781,8258.1215,3.392,0.39328661,44.572904,,,,,1,,,,0.00018527223,134.00258,52060.488,5.0602387,0
20058506.33,,5905,,229.488,0.056,9.3E-6,230.68615,2.2041609,1171.9444,6.604,7192.9013,3.773,8364.8457,6.604,0.23975743,45.690384,1.0243469,84.210835,,,1,,,,0.00018376602,133.71871,53216.1,5.0802547,0
20058852,,5905,,229.49,0.056,9.4E-6,230.74775,2.215413,1146.5368,4.765,7194.9792,3.773,8341.516,2.911,0.037997026,44.435692,,,,,1,,,,0.00018772108,137.07115,53244.524,4.9687887,0
20059188.98,,5905,,229.493,0.056,9.3E-6,230.75041,2.1855386,1148.138,5.114,7195.1903,3.773,8343.3283,3.452,0.051028033,44.292715,,,,,1,,,,0.00018836796,133.30707,53245.753,4.9756702,0
20059897.19,,5905,,232.053,0.056,9.3E-6,233.26713,2.1955747,1210.7323,10.53,7283.3556,3.771,8494.0879,9.827,0.19274651,45.063894,,,,,1,,,,0.00018848988,132.87814,54413.556,5.1903254,0
20060285.42,,5905,,232.051,0.056,9.4E-6,233.32592,2.2261273,1159.7946,5.339,7285.2571,3.771,8445.0517,3.779,2.1925456,44.356106,,,,,1,,,,0.00019039209,135.19168,54440.984,4.9707062,0
20060668.98,,5905,,232.052,0.056,9.3E-6,233.32642,2.2127189,1149.8424,4.879,7285.3414,3.771,8435.1839,3.096,0.69261088,44.308193,,,,,1,,,,0.00019037526,133.06832,54441.217,4.9280422,0
20061371.06,,5905,,234.613,0.056,9.2E-6,235.8515,2.2265334,1198.9603,10.57,7372.5339,3.781,8571.4942,9.872,0.18912444,45.011052,,,,,1,,,,0.00019043088,132.92458,55625.93,5.0835391,0
20061760.3,,5905,,234.616,0.056,9.4E-6,235.90524,2.2522788,1169.0214,6.105,7374.2245,3.781,8543.2459,4.793,1.3715444,44.331243,,,,,1,,,,0.00019271388,135.03316,55651.284,4.9554701,0
20062141.81,,5905,,234.615,0.056,9.3E-6,235.91004,2.2346642,1166.8681,5.069,7374.4265,3.781,8541.2946,3.375,0.27641931,44.163465,,,,,1,,,,0.00019340182,132.99373,55653.549,4.9462417,0
20062849,,5905,,237.179,0.056,9.2E-6,238.44127,2.2680732,1192.0433,6.043,7460.3426,3.806,8652.3859,6.043,0.23997443,45.041938,0.76909684,87.370887,,,1,,,,0.00019263243,132.4904,56854.238,4.9993163,0
20063191.17,,5905,,237.184,0.056,9.4E-6,238.49209,2.2747254,1159.1746,4.934,7462.0755,3.807,8621.2501,3.139,0.055019486,43.948784,,,,,1,,,,0.00019616584,135.12581,56878.478,4.8604321,0
20063571.47,,5905,,237.177,0.056,9.4E-6,238.48159,2.2507529,1173.7471,5.096,7461.8459,3.807,8635.593,3.387,0.26143243,44.088203,,,,,1,,,,0.00019587083,131.84635,56873.467,4.9217515,0
20064305.14,,5905,,239.746,0.056,9.2E-6,241.02231,2.2642677,1212.3216,9.274,7546.9406,3.853,8759.2621,8.436,0.23965131,44.460822,,,,,1,,,,0.0001970108,132.26461,58091.756,5.0299143,0
20064688.03,,5905,,239.744,0.056,9.2E-6,241.0662,2.2896883,1177.8558,5.259,7548.3339,3.854,8726.1897,3.579,1.1357068,43.992402,,,,,1,,,,0.00019835675,133.38246,58112.915,4.8860264,0
20065068.2,,5905,,239.753,0.056,9.4E-6,241.06946,2.2762822,1172.4139,4.894,7548.4445,3.854,8720.8585,3.016,1.0557287,43.873634,,,,,1,,,,0.00019877219,131.97721,58114.483,4.8633865,0
20065720.31,,5905,,242.306,0.056,9.4E-6,243.59832,2.3215272,1199.7134,6.753,7631.7107,3.924,8831.4241,6.753,0.1832681,45.008336,0.79601336,86.842042,,,1,,,,0.00019677607,131.6209,59340.142,4.9249659,0
20066059.88,,5905,,242.307,0.056,9.2E-6,243.65428,2.3201728,1173.5378,4.852,7633.4761,3.926,8807.0139,2.85,0.042778503,43.589945,,,,,1,,,,0.00020204233,135.02501,59367.409,4.8164055,0
20066436.89,,5905,,242.3,0.056,9.2E-6,243.64372,2.2994392,1176.7303,5.199,7633.3504,3.926,8810.0807,3.408,0.12342957,43.941095,,,,,1,,,,0.00020049752,130.76983,59362.26,4.8297174,0
20067095.89,,5905,,244.871,0.056,9.4E-6,246.17876,2.3437272,1210.2168,6.751,7715.4379,4.024,8925.6547,6.751,0.19764165,44.778313,0.87821013,85.587592,,,1,,,,0.00019995932,131.82328,60603.982,4.9160082,0
20067435.23,,5905,,244.871,0.056,9.2E-6,246.23084,2.3456951,1183.0656,4.996,7717.1067,4.026,8900.1723,2.958,0.036140557,43.580882,,,,,1,,,,0.00020422194,134.33494,60629.628,4.8047009,0
20067812.84,,5905,,244.872,0.056,9.2E-6,246.22637,2.3216869,1182.8463,5.344,7717.082,4.026,8899.9283,3.515,0.20695027,43.677295,,,,,1,,,,0.00020376556,130.74264,60627.427,4.8038978,0
20068461.91,,5905,,247.436,0.056,9.3E-6,248.75333,2.3616701,1217.2187,6.523,7797.698,4.147,9014.9167,6.523,0.33231876,44.682755,0.94779434,84.540936,,,1,,,,0.00020244104,131.03188,61878.221,4.893276,0
20068799.91,,5905,,247.438,0.056,9.4E-6,248.80675,2.3676047,1195.6707,5.673,7799.3002,4.149,8994.971,3.869,0.065917526,43.460429,,,,,1,,,,0.00020696922,134.04826,61904.798,4.8056202,0
20069174.7,,5905,,247.432,0.056,9.3E-6,248.80623,2.3436376,1192.8819,5.604,7799.4504,4.15,8992.3322,3.767,0.37458546,43.515548,,,,,1,,,,0.00020664642,130.38129,61904.54,4.7944212,0
20069829.83,,5905,,249.997,0.056,9.2E-6,251.33136,2.3609362,1220.447,11.06,7878.7981,4.289,9099.2451,10.19,0.26495295,43.915747,,,,,1,,,,0.00020719778,130.54664,63167.453,4.8559279,0
20070209.09,,5905,,250,0.056,9.4E-6,251.37758,2.3773462,1215.995,6.431,7880.0955,4.291,9096.0905,4.79,2.3311888,43.443991,,,,,1,,,,0.00020937511,131.74724,63190.685,4.8373249,0
20070537.02,,5905,,250.002,0.056,9.3E-6,251.38868,2.3665659,1187.3204,5.385,7880.4886,4.292,9067.809,3.252,0.019753575,43.219328,,,,,1,,,,0.00020980912,130.33197,63196.27,4.7230463,0
20071209.88,,5905,,250.009,0.056,9.2E-6,251.447,2.4665173,1198.7133,6.662,7881.9581,4.295,9080.6714,5.092,0.3110107,43.259162,,,,,1,,,,0.00020991325,141.70435,63225.594,4.7672601,0
20071584.09,,5905,,249.999,0.056,9.3E-6,251.39742,2.3626767,1199.1918,5.805,7880.7643,4.293,9079.9561,3.908,1.3243843,43.302057,,,,,1,,,,0.00020968879,129.77749,63200.664,4.7701038,0
20071958.52,,5905,,249.999,0.056,9.4E-6,251.39719,2.3642273,1199.8442,5.495,7880.7606,4.293,9080.6048,3.43,0.20585929,43.30079,,,,,1,,,,0.00020970991,129.90617,63200.549,4.7727033,0
20072776.63,,5905,,260,0.056,9.4E-6,261.31404,2.4348384,1253.1296,6.67,8179.5656,4.916,9432.6952,6.67,0.58811069,43.826892,1.1383552,81.477797,,,1,,,,0.00021611283,129.90237,68285.027,4.7954929,0
20073107.06,,5905,,259.999,0.056,9.3E-6,261.40654,2.4799576,1226.0771,6.853,8182.3113,4.922,9408.3884,4.768,0.10876482,42.688461,,,,,1,,,,0.00022039653,131.48068,68333.38,4.6903078,0
20073430.63,,5905,,260.001,0.056,9.4E-6,261.41689,2.4545732,1204.7827,6.262,8182.6992,4.923,9387.4819,3.871,0.057388168,42.578456,,,,,1,,,,0.00022047493,128.06538,68338.791,4.6086642,0
20074237.19,,5905,,270.003,0.056,9.3E-6,271.36682,2.5194062,1276.7118,8.774,8462.6048,5.439,9739.3166,8.774,0.23078114,42.9751,1.1310233,81.105719,,,1,,,,0.00022755882,127.73537,73639.953,4.7047453,0
20074562.89,,5905,,270.002,0.056,9.3E-6,271.45706,2.5653869,1268.5386,10.46,8465.1282,5.442,9733.6668,8.928,0.60304174,42.056825,,,,,1,,,,0.00023144084,128.9253,73688.937,4.6730728,0
20074925.48,,5905,,270.003,0.056,9.3E-6,271.48122,2.5407699,1255.693,8.716,8465.8631,5.443,9721.556,6.807,1.1548271,41.884563,,,,,1,,,,0.00023210356,126.17047,73702.05,4.6253402,0
20075725.53,,5905,,280.001,0.056,9.3E-6,281.41872,2.5920819,1356.7005,8.731,8725.9329,5.581,10082.633,8.731,0.45415105,42.355944,1.634119,74.878279,,,1,,,,0.00023954972,125.65369,79196.498,4.820932,0
20076047.36,,5905,,279.997,0.056,9.2E-6,281.52896,2.6384646,1359.2853,14.27,8728.5718,5.58,10087.857,13.14,2.7333524,41.10055,,,,,1,,,,0.00024544336,127.06783,79258.557,4.8282256,0
20076359.88,,5905,,279.994,0.056,9.3E-6,281.5456,2.6095614,1305.9668,8.677,8729.049,5.58,10035.016,6.644,0.14215591,40.837887,,,,,1,,,,0.00024572808,123.30165,79267.925,4.6385623,0
20077097.86,,5905,,290,0.056,9.2E-6,291.43716,2.6544046,1444.3472,10.39,8969.5213,5.212,10413.868,10.39,0.35697514,42.416044,2.7370028,64.41136,,,1,,,,0.00024830885,122.51366,84935.617,4.9559473,0
20077419.27,,5905,,289.994,0.056,9.4E-6,291.58983,2.7453304,1421.2945,14.09,8972.3997,5.204,10393.694,13.1,1.487937,40.317678,,,,,1,,,,0.00025779496,127.24813,85024.632,4.8742937,0
20077725.41,,5905,,290.003,0.056,9.4E-6,291.59696,2.6861154,1392.5601,10.64,8972.7171,5.203,10365.277,9.283,0.44878474,40.048454,,,,,1,,,,0.00025881841,120.95303,85028.785,4.7756331,0
20078499.94,,5905,,300.006,0.056,9.3E-6,301.5276,2.7681914,1295.6831,14.42,9195.0457,4.225,10490.729,13.79,0.31157905,39.411821,,,,,1,,,,0.00026618229,120.14536,90918.892,4.2970632,0
20078801.83,,5905,,300,0.056,9.3E-6,301.61557,2.8058523,1254.9686,5.999,9197.0188,4.213,10451.987,4.271,0.070254671,38.901299,,,,,1,,,,0.00026867965,118.23546,90971.952,4.1608216,0
20079140.58,,5905,,299.998,0.056,9.4E-6,301.62605,2.7866031,1277.4826,6.29,9197.3087,4.211,10474.791,4.672,0.8468243,38.889943,,,,,1,,,,0.00026934447,116.7039,90978.274,4.235319,0
