[Header]
TITLE,ML_PPMS_08212020_1_MKS-Bi2WO6-flux-HC-2-300K-hc_2.80mg.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,2.80,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
20271321.53,,5905,191.023,191.112,-0.07,9.3E-6,189.87589,1.8224965,521.63401,4.424,5698.4618,3.272,6220.0958,2.977,1.2470088,40.521683,,,,,1,,,,0.00015350043,123.5261,36052.852,2.7472368,0
20271673.7,,5905,191.024,191.104,-0.07,9.4E-6,189.87462,1.8131625,520.78709,5.205,5698.5227,3.272,6219.3098,4.048,1.3160891,40.670369,,,,,1,,,,0.00015291992,121.56505,36052.373,2.7427946,0
20272314.78,,5905,193.609,193.674,-0.07,9.3E-6,192.40241,1.8307791,535.76545,7.331,5803.0282,3.427,6338.7937,6.481,0.24864916,41.128313,,,,,1,,,,0.00015412238,122.01111,37018.688,2.7846088,0
20272629.16,,5905,193.586,193.658,-0.07,9.4E-6,192.43581,1.8366487,535.67808,4.358,5804.1969,3.428,6339.875,2.69,0.11064448,40.540917,,,,,1,,,,0.00015638213,123.38494,37031.541,2.7836715,0
20272982.25,,5905,193.598,193.666,-0.07,9.4E-6,192.4268,1.8265313,533.62392,4.294,5803.9214,3.428,6337.5454,2.586,0.75476576,40.584835,,,,,1,,,,0.0001561555,121.62275,37028.075,2.7731268,0
20273620.88,,5905,196.152,196.205,-0.07,9.3E-6,194.92691,1.8470267,532.56045,6.824,5904.9467,3.513,6437.5072,5.851,0.34248749,40.985873,,,,,1,,,,0.00015706649,121.75451,37996.499,2.7321033,0
20273975.8,,5905,196.149,196.191,-0.07,9.2E-6,194.95212,1.8593797,513.73797,4.187,5905.8543,3.513,6419.5923,2.279,0.19357841,40.517872,,,,,1,,,,0.00015843854,122.95762,38006.33,2.6352007,0
20274284.05,,5905,196.155,196.187,-0.07,9.4E-6,194.95195,1.8431077,513.56049,4.662,5905.8161,3.513,6419.3766,3.065,0.053584435,40.270855,,,,,1,,,,0.00015940502,121.55362,38006.263,2.6342927,0
20274921.05,,5905,198.74,198.782,-0.07,9.3E-6,197.51743,1.8586818,530.59551,6.571,6007.2098,3.523,6537.8053,5.546,0.096476336,40.887819,,,,,1,,,,0.00015989616,120.81256,39013.133,2.6863225,0
20275231.89,,5905,198.74,198.783,-0.07,9.2E-6,197.5504,1.8743852,509.0964,5.244,6008.3373,3.523,6517.4337,3.885,0.16805129,40.324323,,,,,1,,,,0.00016162537,122.66346,39026.16,2.5770456,0
20275540.73,,5905,198.717,198.783,-0.07,9.3E-6,197.54538,1.8570939,528.49343,5.08,6008.2071,3.523,6536.7005,3.66,0.083007496,40.337983,,,,,1,,,,0.00016204827,120.97297,39024.176,2.6753014,0
20276176.72,,5905,201.299,201.357,-0.07,9.4E-6,200.07365,1.8706098,569.18933,8.274,6106.1366,3.472,6675.3259,7.51,0.19134067,40.882638,,,,,1,,,,0.00016328022,121.01395,40029.467,2.844899,0
20276532.33,,5905,201.293,201.361,-0.07,9.4E-6,200.1066,1.8864288,540.97823,4.725,6107.2404,3.471,6648.2187,3.205,0.46684724,40.308752,,,,,1,,,,0.00016493239,122.64791,40042.653,2.7034502,0
20276885.2,,5905,201.281,201.352,-0.07,9.4E-6,200.10265,1.8757648,559.33776,4.773,6107.2037,3.471,6666.5415,3.276,0.29424477,40.511694,,,,,1,,,,0.00016455845,120.92626,40041.069,2.7952542,0
20277525.08,,5905,203.836,203.928,-0.07,9.3E-6,202.63714,1.9045486,562.9103,6.098,6203.7584,3.376,6766.6687,5.078,0.17960308,41.120434,,,,,1,,,,0.00016455733,121.53508,41061.812,2.7779226,0
20277882.92,,5905,203.847,203.916,-0.07,9.3E-6,202.66818,1.9269623,547.62001,4.559,6204.8427,3.375,6752.4627,3.065,0.25244744,40.875705,,,,,1,,,,0.00016519502,123.3613,41074.392,2.7020522,0
20278238.52,,5905,203.83,203.922,-0.07,9.4E-6,202.67409,1.9185374,549.86358,4.071,6205.0834,3.375,6754.947,2.277,0.96874841,40.784556,,,,,1,,,,0.00016562512,122.62711,41076.786,2.7130433,0
20278879.95,,5905,206.407,206.457,-0.07,9.3E-6,205.16782,1.9333687,567.43175,7.109,6298.7842,3.254,6866.216,6.321,0.26559746,41.183649,,,,,1,,,,0.0001667219,122.35367,42093.835,2.7656956,0
20279237.45,,5905,206.412,206.448,-0.07,9.4E-6,205.18964,1.9437076,565.37358,4.171,6299.5142,3.253,6864.8878,2.611,0.11884574,40.826272,,,,,1,,,,0.00016814878,123.55095,42102.788,2.755371,0
20279590.97,,5905,206.412,206.444,-0.07,9.2E-6,205.19373,1.941471,555.51631,4.294,6299.7201,3.252,6855.2364,2.804,0.92619275,40.849596,,,,,1,,,,0.0001678165,122.47882,42104.465,2.7072773,0
20280233.89,,5905,208.97,209.067,-0.07,9.4E-6,207.75629,1.9560242,576.62544,7.666,6394.9811,3.116,6971.6066,7.004,0.40230193,41.225337,,,,,1,,,,0.00016910975,122.54879,43162.674,2.7754897,0
20280590.98,,5905,208.974,209.057,-0.07,9.3E-6,207.78582,1.9691301,564.04384,4.07,6395.9861,3.115,6960.03,2.619,0.60952376,40.806399,,,,,1,,,,0.00017056222,123.67601,43174.948,2.7145444,0
20280944.94,,5905,208.984,209.053,-0.07,9.4E-6,207.79219,1.964283,555.48665,4.053,6396.2733,3.115,6951.7599,2.594,1.7553039,40.861391,,,,,1,,,,0.00017013028,122.4192,43177.596,2.6732797,0
20281587,,5905,211.551,211.625,-0.07,9.3E-6,210.30871,1.9785386,584.77317,7.037,6489.114,2.986,7073.8872,6.372,0.17628457,41.223461,,,,,1,,,,0.00017159857,122.58417,44229.755,2.7805466,0
20281900.63,,5905,211.525,211.617,-0.07,9.2E-6,210.34245,1.9911601,556.5602,4.553,6490.2459,2.984,7046.8061,3.439,0.048322705,40.689077,,,,,1,,,,0.00017318668,123.67038,44243.945,2.6459719,0
20282254.72,,5905,211.537,211.62,-0.07,9.2E-6,210.34165,1.9790027,556.07823,4.849,6490.282,2.984,7046.3603,3.822,2.2974187,40.600269,,,,,1,,,,0.00017355452,122.06723,44243.61,2.6436905,0
20282897.36,,5905,214.093,214.197,-0.07,9.2E-6,212.86368,1.9912148,608.85809,7.768,6582.9605,2.876,7191.8186,7.216,0.45918742,41.227243,,,,,1,,,,0.00017444335,121.80081,45310.944,2.8603193,0
20283211,,5905,214.107,214.181,-0.07,9.3E-6,212.90012,2.0091643,585.38981,3.956,6584.1514,2.874,7169.5412,2.718,0.024644391,40.730757,,,,,1,,,,0.00017602279,123.68173,45326.463,2.7495983,0
20283565.45,,5905,214.117,214.162,-0.07,9.3E-6,212.90237,2.0031279,561.28358,4.427,6584.2609,2.874,7145.5445,3.366,0.46757318,40.651026,,,,,1,,,,0.00017577771,122.19227,45327.418,2.6363426,0
20284206.13,,5905,216.668,216.696,-0.07,9.4E-6,215.3792,2.0114944,612.78386,7.087,6675.1931,2.804,7287.977,6.509,0.36970166,41.083362,,,,,1,,,,0.00017739485,121.95308,46388.199,2.8451395,0
20284562.75,,5905,216.677,216.69,-0.07,9.2E-6,215.40953,2.0320735,598.22099,5.386,6676.2139,2.803,7274.4349,4.598,0.32444377,40.882605,,,,,1,,,,0.00017793472,123.25009,46401.266,2.7771333,0
20284874.33,,5905,216.667,216.701,-0.07,9.2E-6,215.41514,2.0181364,580.28921,4.629,6676.3641,2.803,7256.6533,3.683,0.083554889,40.427574,,,,,1,,,,0.00017949762,122.64782,46403.684,2.6938181,0
20285515.42,,5905,219.234,219.275,-0.07,9.2E-6,217.93515,2.0301047,618.82573,8.047,6769.0734,2.776,7387.8992,7.553,0.36190407,41.089203,,,,,1,,,,0.00017980147,121.28272,47495.729,2.8394949,0
20285872.13,,5905,219.231,219.27,-0.07,9.3E-6,217.96063,2.0484236,613.41916,4.434,6769.8924,2.776,7383.3115,3.458,0.3443785,40.780115,,,,,1,,,,0.00018105176,123.26761,47506.837,2.8143576,0
20286225.67,,5905,219.226,219.285,-0.07,9.4E-6,217.96373,2.0409889,624.74311,4.114,6770.0523,2.776,7394.7954,3.036,0.10482535,40.831737,,,,,1,,,,0.00018110411,122.34034,47508.187,2.866271,0
20286864.83,,5905,221.809,221.871,-0.07,9.2E-6,220.53183,2.05978,630.5186,7.256,6864.4595,2.77,7494.9781,6.707,0.28403599,41.061744,,,,,1,,,,0.00018252946,122.49521,48634.288,2.8590821,0
20287220.14,,5905,221.792,221.877,-0.07,9.4E-6,220.5615,2.0700159,614.68134,5.575,6865.5131,2.77,7480.1944,4.839,2.3824036,40.683453,,,,,1,,,,0.00018386331,123.18523,48647.377,2.7868931,0
20287575.45,,5905,221.797,221.862,-0.07,9.2E-6,220.56094,2.0637655,633.34135,4.776,6865.5626,2.77,7498.904,3.891,0.2417828,40.852542,,,,,1,,,,0.00018356028,122.05036,48647.126,2.8715028,0
20288214.59,,5905,224.349,224.418,-0.07,9.2E-6,223.0902,2.0856133,618.73676,7.49,6958.2784,2.78,7577.0151,6.955,0.27218434,40.974592,,,,,1,,,,0.00018491984,122.55763,49769.236,2.7734825,0
20288526.89,,5905,224.347,224.442,-0.07,9.4E-6,223.12145,2.0901934,611.12279,4.49,6959.3599,2.78,7570.4827,3.525,0.07777313,40.537732,,,,,1,,,,0.00018675151,122.92378,49783.181,2.7389692,0
20288836.06,,5905,224.358,224.429,-0.07,9.4E-6,223.11899,2.0750778,633.17016,4.517,6959.28,2.78,7592.4501,3.56,0.040858563,40.488908,,,,,1,,,,0.00018751926,121.6132,49782.085,2.8378138,0
20289509.92,,5905,226.926,226.957,-0.07,9.2E-6,225.60281,2.0908446,646.64816,8.793,7049.9904,2.804,7696.6385,8.334,1.0683654,40.801967,,,,,1,,,,0.00018863401,121.46672,50896.627,2.8663125,0
20289863.98,,5905,226.924,226.956,-0.07,9.4E-6,225.63149,2.1109603,613.29039,4.454,7050.9772,2.804,7664.2676,3.461,0.41579826,40.500978,,,,,1,,,,0.00018923661,122.4059,50909.569,2.7181064,0
20290226.69,,5905,226.924,226.948,-0.07,9.3E-6,225.63248,2.1037709,609.7784,4.584,7051.0425,2.805,7660.8209,3.626,0.29888927,40.437577,,,,,1,,,,0.00018944807,121.50293,50910.015,2.7025294,0
20290868.63,,5905,229.489,229.513,-0.07,9.4E-6,228.15208,2.1122704,649.4947,7.003,7142.3835,2.841,7791.8782,6.401,0.66232667,40.698234,,,,,1,,,,0.00019145495,121.31273,52053.372,2.8467621,0
20291178.81,,5905,229.487,229.514,-0.07,9.4E-6,228.18019,2.1253146,632.08826,4.222,7143.3747,2.841,7775.463,3.123,0.034680036,40.361032,,,,,1,,,,0.00019264777,122.0947,52066.199,2.7701277,0
20291528.72,,5905,229.487,229.509,-0.07,9.2E-6,228.18143,2.1161109,624.64407,4.336,7143.4367,2.841,7768.0808,3.276,0.17891364,40.255444,,,,,1,,,,0.0001929697,121.0831,52066.766,2.7374886,0
20292169.98,,5905,232.037,232.124,-0.07,9.3E-6,230.7379,2.1333259,657.24516,8.526,7235.2761,2.887,7892.5213,8.022,0.45315205,40.744095,,,,,1,,,,0.00019370957,120.76633,53239.979,2.8484491,0
20292525.2,,5905,232.043,232.118,-0.07,9.3E-6,230.77814,2.1521133,621.7505,4.795,7236.554,2.888,7858.3045,3.828,0.82082949,40.231337,,,,,1,,,,0.00019532795,122.23229,53258.549,2.6941482,0
20292831.31,,5905,232.041,232.122,-0.07,9.3E-6,230.78048,2.1443007,594.73094,4.344,7236.7132,2.888,7831.4441,3.245,0.032060752,40.097834,,,,,1,,,,0.00019530841,120.69401,53259.628,2.5770418,0
20293468.31,,5905,234.62,234.674,-0.07,9.4E-6,233.29535,2.1517021,646.84078,8.05,7325.8989,2.941,7972.7397,7.493,0.75314218,40.503735,,,,,1,,,,0.00019683962,120.2935,54426.718,2.7726262,0
20293777.25,,5905,234.611,234.678,-0.07,9.4E-6,233.3356,2.1712733,615.17389,4.953,7327.2307,2.942,7942.4046,3.984,0.075501784,40.060913,,,,,1,,,,0.0001982582,121.5112,54445.502,2.6364339,0
20294127.25,,5905,234.622,234.667,-0.07,9.2E-6,233.3346,2.163396,627.50723,4.765,7327.2706,2.942,7954.7778,3.748,0.53254583,40.268804,,,,,1,,,,0.00019754194,120.18274,54445.036,2.6893021,0
20294779.48,,5905,237.182,237.227,-0.07,9.4E-6,235.85453,2.1803824,637.72703,7.314,7415.2525,3.001,8052.9795,6.67,0.78289583,40.311391,,,,,1,,,,0.00019976933,120.80641,55627.359,2.7038999,0
20295128.75,,5905,237.181,237.234,-0.07,9.2E-6,235.88167,2.1955238,618.16262,4.616,7416.2015,3.001,8034.3642,3.507,0.14258413,40.140881,,,,,1,,,,0.00020015415,120.93417,55640.163,2.6206471,0
20295434.58,,5905,237.167,237.229,-0.07,9.4E-6,235.88802,2.1860042,596.27597,5.875,7416.3381,3.001,8012.614,5.05,0.078660376,39.798001,,,,,1,,,,0.00020133207,120.42264,55643.159,2.5277925,0
20296067.14,,5905,239.751,239.742,-0.07,9.4E-6,238.3665,2.1934375,639.59447,5.835,7501.4431,3.062,8141.0375,4.968,0.28796803,40.245534,,,,,1,,,,0.00020228425,119.394,56818.587,2.6832398,0
20296417.89,,5905,239.75,239.733,-0.07,9.4E-6,238.39433,2.2121103,640.30409,4.701,7502.345,3.062,8142.6491,3.567,0.34202525,40.062653,,,,,1,,,,0.00020324787,120.7366,56831.856,2.6859032,0
20296766.78,,5905,239.748,239.744,-0.07,9.4E-6,238.39963,2.2088956,625.19751,4.544,7502.4937,3.063,8127.6912,3.357,1.0209565,39.926068,,,,,1,,,,0.00020356853,120.18796,56834.385,2.6224768,0
20297403.97,,5905,242.314,242.31,-0.07,9.3E-6,240.93079,2.2216474,617.88464,7.776,7587.5412,3.125,8205.4258,7.12,0.24588518,39.905838,,,,,1,,,,0.00020561968,119.77821,58047.644,2.5645732,0
20297708.44,,5905,242.308,242.311,-0.07,9.3E-6,240.96024,2.2296314,610.13467,4.648,7588.5084,3.126,8198.6431,3.44,0.053495387,39.724417,,,,,1,,,,0.000206388,119.71751,58061.838,2.5320968,0
20298055.31,,5905,242.303,242.308,-0.07,9.2E-6,240.96252,2.2284512,586.30298,4.199,7588.5566,3.126,8174.8596,2.804,0.35585675,39.579398,,,,,1,,,,0.0002065433,119.17325,58062.936,2.4331708,0
20298691.25,,5905,244.872,244.929,-0.07,9.4E-6,243.5312,2.2388448,633.09748,7.004,7673.4498,3.204,8306.5473,6.228,0.33754476,39.958087,,,,,1,,,,0.00020788151,118.73819,59307.447,2.5996565,0
20298995.81,,5905,244.879,244.933,-0.07,9.4E-6,243.56788,2.2528925,632.37866,5.899,7674.578,3.206,8306.9567,4.952,0.13717969,39.662408,,,,,1,,,,0.00020944156,119.87426,59325.314,2.5963138,0
20299341.2,,5905,244.883,244.93,-0.07,9.4E-6,243.57253,2.2490818,620.64179,5.053,7674.7711,3.206,8295.4129,3.905,0.3532503,39.610669,,,,,1,,,,0.0002094237,118.98723,59327.576,2.5480779,0
20299974.34,,5905,247.434,247.503,-0.07,9.2E-6,246.09446,2.2591302,639.71266,7.438,7756.9017,3.305,8396.6144,6.664,0.65149356,39.695543,,,,,1,,,,0.00021152537,118.83201,60562.482,2.5994599,0
20300276.94,,5905,247.44,247.496,-0.07,9.4E-6,246.13041,2.2740625,617.95825,4.572,7757.9989,3.306,8375.9571,3.158,0.027273058,39.442735,,,,,1,,,,0.00021235741,119.08663,60580.178,2.5106945,0
20300579.2,,5905,247.461,247.491,-0.07,9.2E-6,246.13638,2.2600395,619.48356,4.882,7758.1836,3.306,8377.6671,3.591,0.051785154,39.245078,,,,,1,,,,0.00021347052,118.3282,60583.119,2.5168305,0
20301206.33,,5905,249.99,250.069,-0.07,9.2E-6,248.65124,2.2753457,670.56541,8.149,7839.0565,3.42,8509.6219,7.396,0.27948812,39.774137,,,,,1,,,,0.00021394862,117.73523,61827.437,2.6968111,0
20301510.16,,5905,249.987,250.064,-0.07,9.2E-6,248.69167,2.2977631,631.91866,4.898,7840.2012,3.422,8472.1199,3.505,0.037723325,39.300296,,,,,1,,,,0.00021557395,119.32241,61847.545,2.5409724,0
20301809,,5905,249.993,250.048,-0.07,9.3E-6,248.69213,2.2841192,631.84414,4.697,7840.2886,3.422,8472.1327,3.217,0.030647335,39.229254,,,,,1,,,,0.00021596467,117.90089,61847.773,2.5406681,0
20302500.13,,5905,249.999,250.068,-0.07,9.4E-6,248.76196,2.4250576,614.68404,5.408,7841.9385,3.424,8456.6226,4.186,0.21774457,39.255385,,,,,1,,,,0.0002154258,133.90147,61882.513,2.4709728,0
20302841.23,,5905,250,250.053,-0.07,9.4E-6,248.69418,2.2849413,627.1984,4.527,7840.3692,3.422,8467.5676,2.963,0.1716283,39.3091,,,,,1,,,,0.00021540986,117.76615,61848.793,2.5219666,0
20303182.52,,5905,250.012,250.054,-0.07,9.3E-6,248.69232,2.2893141,615.03358,4.778,7840.3099,3.422,8455.3435,3.335,0.11371812,39.246624,,,,,1,,,,0.00021544129,117.9273,61847.868,2.4730703,0
20303881,,5905,260,260.077,-0.07,9.3E-6,258.57987,2.3722952,659.90834,10.86,8145.0408,3.893,8804.9492,10.13,0.16270992,39.063827,,,,,1,,,,0.00022539904,117.73987,66863.551,2.5520484,0
20304179.02,,5905,259.994,260.07,-0.07,9.3E-6,258.62792,2.3752447,642.98793,5.081,8146.4044,3.895,8789.3923,3.262,0.03761044,38.640483,,,,,1,,,,0.0002274659,117.19148,66888.403,2.4861505,0
20304475.25,,5905,259.999,260.055,-0.07,9.3E-6,258.64553,2.3701845,620.34047,4.793,8146.9709,3.896,8767.3114,2.791,0.011160226,38.628785,,,,,1,,,,0.00022696317,115.92145,66897.509,2.3984195,0
20305131.86,,5905,270.006,270.012,-0.07,9.2E-6,268.4624,2.4423965,654.12225,7.705,8426.8498,4.124,9080.972,7.705,0.2279805,39.266478,3.3580945,43.509519,,,1,,,,0.00023297008,115.88636,72072.06,2.4365507,0
