6.091668	299.5470	15.77566	52.21985	2.194793	19.87634	99.96379
6.129166	299.5714	15.77568	52.14817	2.189861	19.83203	100.0732
6.166666	299.5981	15.77566	52.07800	2.185012	19.78850	99.91381
6.200000	299.6252	15.77558	52.01611	2.180705	19.74986	100.0166
6.233334	299.6531	15.77554	51.95688	2.176569	19.71281	100.0295
6.266668	299.6814	15.77550	51.90006	2.172592	19.67721	99.93863
6.300000	299.7125	15.77545	51.84424	2.168656	19.64200	100.0734
6.333332	299.7430	15.77540	51.78889	2.164756	19.60714	99.94803
6.366668	299.7735	15.77544	51.73496	2.160952	19.57315	99.99188
6.400000	299.8051	15.77545	51.68506	2.157406	19.54151	100.0906
6.437500	299.8450	15.77539	51.63083	2.153509	19.50677	99.92344
6.475000	299.8818	15.77534	51.57570	2.149576	19.47172	100.0658
6.508334	299.9180	15.77534	51.52750	2.146108	19.44084	99.96704
6.541666	299.9502	15.77528	51.47964	2.142696	19.41045	99.97150
6.575000	299.9852	15.77526	51.43492	2.139468	19.38172	100.0790
6.608334	300.0200	15.77522	51.39131	2.136314	19.35367	99.92247
6.641668	300.0541	15.77516	51.34794	2.133186	19.32584	100.0238
6.675000	300.0892	15.77509	51.30584	2.130136	19.29870	100.0097
6.712500	300.1282	15.77510	51.26042	2.126837	19.26937	99.97109
6.750000	300.1678	15.77516	51.21496	2.123531	19.23997	100.0893
6.783334	300.2032	15.77521	51.17340	2.120517	19.21315	99.91720
6.816666	300.2362	15.77519	51.13406	2.117668	19.18783	99.99481
6.850000	300.2697	15.77514	51.09660	2.114940	19.16360	100.0830
6.883334	300.3041	15.77515	51.05954	2.112230	19.13951	99.90672
6.916666	300.3358	15.77515	51.02158	2.109485	19.11510	100.0418
6.950000	300.3690	15.77517	50.98470	2.106799	19.09123	100.0065
6.983334	300.4006	15.77522	50.94706	2.104076	19.06701	99.96414
7.020834	300.4336	15.77520	50.90623	2.101133	19.04084	100.0524
7.058334	300.4708	15.77512	50.86728	2.098280	19.01546	99.93965
7.091666	300.5006	15.77510	50.83316	2.095804	18.99346	100.0302
7.125000	300.5296	15.77515	50.79800	2.093269	18.97091	99.98761
7.158334	300.5588	15.77522	50.76424	2.090821	18.94914	99.97997
7.191666	300.5875	15.77523	50.72952	2.088315	18.92683	100.0663
7.225000	300.6146	15.77523	50.69584	2.085891	18.90526	99.93226
7.258334	300.6399	15.77523	50.66226	2.083488	18.88386	99.99194
7.295832	300.6688	15.77518	50.62506	2.080819	18.86008	100.0480
7.333332	300.6942	15.77510	50.58688	2.078114	18.83595	99.93488
7.366668	300.7195	15.77507	50.55262	2.075666	18.81409	100.0526
7.400000	300.7420	15.77503	50.51867	2.073262	18.79262	99.97045
7.433334	300.7662	15.77500	50.48664	2.070970	18.77218	99.98818
7.466666	300.7890	15.77504	50.45390	2.068644	18.75141	100.0927
7.500000	300.8090	15.77509	50.42100	2.066328	18.73074	99.90172
7.533334	300.8296	15.77510	50.38794	2.063998	18.70991	100.0057
7.566666	300.8464	15.77500	50.35541	2.061733	18.68964	100.0662
7.604168	300.8652	15.77497	50.31734	2.059087	18.66594	99.93912
7.641668	300.8855	15.77504	50.27909	2.056418	18.64200	100.1026
7.675000	300.9028	15.77504	50.24433	2.054002	18.62034	99.90968
7.708332	300.9194	15.77499	50.21128	2.051704	18.59975	100.0062
