11.1418838,8125,8305.36465,-180.364652
11.1590399,8089,8296.1442,-207.144203
11.176196,8240,8286.90424,-46.9042351
11.1933521,8145,8277.62645,-132.62645
11.2105082,8265,8268.29735,-3.29734965
11.2276643,8092,8258.90694,-166.906943
11.2448204,8089,8249.44783,-160.447834
11.2619765,8150,8239.91458,-89.9145819
11.2791326,8149,8230.30323,-81.3032324
11.2962887,8205,8220.61098,-15.6109753
11.3134448,8079,8210.83589,-131.835891
11.3306009,8032,8200.97676,-168.976759
11.347757,8040,8191.03291,-151.032909
11.3649131,8214,8181.00384,32.9961592
11.3820692,8296,8170.88839,125.111609
11.3992253,8219,8160.68647,58.3135316
11.4163814,8080,8150.39525,-70.3952523
11.4335375,8050,8140.01226,-90.0122623
11.4506936,8152,8129.53628,22.4637152
11.4678497,8296,8118.96401,177.035988
11.4850058,8096,8108.28505,-12.2850467
11.5021619,8088,8097.44748,-9.44747848
11.519318,7975,8086.61252,-111.612518
11.5364741,8195,8075.75522,119.244776
11.5536302,7940,8064.85637,-124.856368
11.5707863,7962,8053.89051,-91.8905075
11.5879424,8053,8042.85045,10.1495515
11.6050985,8038,8031.73722,6.26277709
11.6222546,7992,8020.54829,-28.548287
11.6394107,7974,8009.28258,-35.2825803
11.6565668,7812,7997.93917,-185.939173
11.6737229,8105,7986.5144,118.4856
11.690879,7930,7974.99458,-44.994582
11.7080351,8154,7963.34039,190.659611
11.7251912,8016,7951.72089,64.2791077
11.7423473,7765,7940.08978,-175.089784
11.7595034,7874,7928.43184,-54.4318407
11.7766595,8101,7916.72264,184.277364
11.7938156,7878,7904.96011,-26.9601093
11.8109717,7933,7893.14593,39.8540664
11.8281278,7841,7881.28177,-40.2817677
11.8452839,7947,7869.36925,77.6307455
11.86244,7957,7857.41002,99.5899785
11.8795961,7885,7845.40568,39.5943192
11.8967522,7889,7833.35783,55.6421708
11.9139083,7756,7821.26805,-65.2680482
11.9310644,7802,7809.1379,-7.1379045
11.9482205,7885,7796.96895,88.0310506
11.9653766,7900,7784.76272,115.23728
11.9825327,7782,7772.52074,9.47926349
11.9996888,7920,7760.24451,159.755493
12.0168449,7833,7747.93552,85.0644759
12.034001,7661,7735.59526,-74.5952646
12.0511571,7958,7723.22519,234.774808
12.0683132,7816,7710.82675,105.173245
12.0854693,7721,7698.40139,22.5986125
12.1026254,7485,7685.95051,-200.95051
12.1197815,7851,7673.47553,177.524471
12.1369376,7638,7660.97784,-22.9778355
12.1540937,7698,7648.45881,49.5411924
12.1712498,7602,7635.91981,-33.9198094
12.1884059,7580,7623.36219,-43.3621907
12.205562,7446,7610.78729,-164.787288
12.2227181,7525,7598.19642,-73.1964239
12.2398742,7488,7585.59091,-97.5909075
12.2570303,7622,7572.97203,49.0279658
12.2741864,7421,7560.34109,-139.341086
12.2913425,7559,7547.69933,11.3006679
12.3084986,7598,7535.04803,62.9519725
12.3256547,7640,7522.38841,117.611585
12.3428108,7540,7509.72172,30.2782774
12.3599669,7586,7497.04917,88.9508325
12.377123,7384,7484.37195,-100.371953
12.3942791,7443,7471.69127,-28.691268
12.4114352,7573,7459.00829,113.991709
12.4285913,7494,7446.32419,47.6758128
12.4457474,7601,7433.64011,167.359892
12.4629035,7345,7420.95719,-75.9571926
12.4800596,7566,7408.27657,157.723431
12.4972157,7685,7395.59935,289.400649
12.5143718,7445,7382.92664,62.0733589
12.5315279,7384,7370.25953,13.7404705
12.548684,7364,7357.59909,6.40090602
12.5658401,7322,7344.9464,-22.9464002
12.5829962,7412,7332.3025,79.6974981
12.6001523,7534,7319.66844,214.331559
12.6173084,7466,7307.04525,158.954753
